"","X","id_odsp","time","event_type","side","is_goal"
"6882",185416,"A5S8QRbA/",74,1,2,1
"6883",185425,"A5S8QRbA/",83,7,1,0
"6884",185428,"A5S8QRbA/",88,7,1,0
"6885",185532,"Ew30s5mb/",8,1,1,1
"6886",185556,"Ew30s5mb/",29,1,2,1
"6887",185606,"Ew30s5mb/",55,7,1,0
"6888",185613,"Ew30s5mb/",63,7,2,0
"6889",185631,"Ew30s5mb/",78,7,2,0
"6890",185635,"Ew30s5mb/",81,7,1,0
"6891",185639,"Ew30s5mb/",84,7,1,0
"6892",185645,"Ew30s5mb/",90,7,2,0
"6893",185904,"lGRJXipT/",54,1,2,1
"6894",185913,"lGRJXipT/",61,7,1,0
"6895",185925,"lGRJXipT/",69,7,1,0
"6896",185947,"lGRJXipT/",81,7,2,0
"6897",185951,"lGRJXipT/",83,1,2,1
"6898",185956,"lGRJXipT/",86,7,1,0
"6899",185963,"lGRJXipT/",90,7,2,0
"6900",185965,"lGRJXipT/",90,7,2,0
"6901",185968,"M3dYjFpi/",8,1,1,1
"6902",186018,"M3dYjFpi/",44,1,2,1
"6903",186041,"M3dYjFpi/",61,7,1,0
"6904",186068,"M3dYjFpi/",78,7,2,0
"6905",186069,"M3dYjFpi/",78,7,2,0
"6906",186082,"M3dYjFpi/",85,7,1,0
"6907",186083,"M3dYjFpi/",86,7,2,0
"6908",186093,"M3dYjFpi/",90,7,1,0
"6909",186120,"QD64tP24/",20,1,2,1
"6910",186153,"QD64tP24/",48,1,2,1
"6911",186163,"QD64tP24/",58,7,1,0
"6912",186174,"QD64tP24/",63,7,2,0
"6913",186182,"QD64tP24/",67,7,1,0
"6914",186191,"QD64tP24/",74,7,1,0
"6915",186197,"QD64tP24/",78,1,2,1
"6916",186200,"QD64tP24/",80,1,2,1
"6917",186201,"QD64tP24/",81,7,2,0
"6918",186206,"QD64tP24/",84,7,2,0
"6919",186213,"QD64tP24/",89,1,2,1
"6920",186221,"S4HnJqip/",2,1,1,1
"6921",186273,"S4HnJqip/",41,1,1,1
"6922",186279,"S4HnJqip/",45,7,2,0
"6923",186308,"S4HnJqip/",68,7,1,0
"6924",186312,"S4HnJqip/",70,1,2,1
"6925",186326,"S4HnJqip/",79,7,1,0
"6926",186330,"S4HnJqip/",83,7,1,0
"6927",186333,"S4HnJqip/",85,7,2,0
"6928",186334,"S4HnJqip/",85,7,2,0
"6929",186574,"Y18xt7bc/",28,1,1,1
"6930",186600,"Y18xt7bc/",63,1,2,1
"6931",186602,"Y18xt7bc/",65,7,1,0
"6932",186608,"Y18xt7bc/",74,7,2,0
"6933",186610,"Y18xt7bc/",76,7,1,0
"6934",186614,"Y18xt7bc/",79,7,2,0
"6935",186615,"Y18xt7bc/",79,7,1,0
"6936",186628,"Y18xt7bc/",89,7,2,0
"6937",186702,"YJsRS5Y4/",45,7,1,0
"6938",186722,"YJsRS5Y4/",61,7,2,0
"6939",186736,"YJsRS5Y4/",72,7,1,0
"6940",186746,"YJsRS5Y4/",78,7,2,0
"6941",186753,"YJsRS5Y4/",82,7,1,0
"6942",186829,"0QusS79I/",47,1,2,1
"6943",186851,"0QusS79I/",59,7,1,0
"6944",186852,"0QusS79I/",59,7,2,0
"6945",186874,"0QusS79I/",77,7,1,0
"6946",186891,"0QusS79I/",89,7,2,0
"6947",186892,"0QusS79I/",90,7,1,0
"6948",187250,"AwSmkvBE/",27,1,2,1
"6949",187270,"AwSmkvBE/",53,1,2,1
"6950",187276,"AwSmkvBE/",58,1,1,1
"6951",187279,"AwSmkvBE/",64,1,2,1
"6952",187286,"AwSmkvBE/",67,7,2,0
"6953",187300,"AwSmkvBE/",75,7,1,0
"6954",187301,"AwSmkvBE/",75,7,1,0
"6955",187311,"AwSmkvBE/",81,7,2,0
"6956",187312,"AwSmkvBE/",82,7,1,0
"6957",187321,"AwSmkvBE/",88,7,2,0
"6958",187417,"fB9Ytmqi/",6,1,1,1
"6959",187428,"fB9Ytmqi/",17,1,1,1
"6960",187444,"fB9Ytmqi/",30,1,2,1
"6961",187458,"fB9Ytmqi/",45,7,2,0
"6962",187459,"fB9Ytmqi/",45,7,2,0
"6963",187474,"fB9Ytmqi/",56,1,1,1
"6964",187485,"fB9Ytmqi/",66,7,1,0
"6965",187494,"fB9Ytmqi/",70,7,2,0
"6966",187505,"fB9Ytmqi/",79,7,1,0
"6967",187513,"fB9Ytmqi/",83,7,1,0
"6968",187679,"fZVZQq3H/",31,1,1,1
"6969",187683,"fZVZQq3H/",35,1,1,1
"6970",187696,"fZVZQq3H/",43,1,2,1
"6971",187708,"fZVZQq3H/",57,7,1,0
"6972",187713,"fZVZQq3H/",62,7,1,0
"6973",187721,"fZVZQq3H/",71,7,2,0
"6974",187723,"fZVZQq3H/",73,1,1,1
"6975",187728,"fZVZQq3H/",79,7,1,0
"6976",187729,"fZVZQq3H/",79,7,2,0
"6977",187923,"hKSSkB1P/",45,7,2,0
"6978",187938,"hKSSkB1P/",63,7,1,0
"6979",187939,"hKSSkB1P/",63,7,2,0
"6980",187942,"hKSSkB1P/",68,7,1,0
"6981",187950,"hKSSkB1P/",72,1,2,1
"6982",187951,"hKSSkB1P/",73,1,2,1
"6983",187952,"hKSSkB1P/",76,7,1,0
"6984",187956,"hKSSkB1P/",80,7,2,0
"6985",187961,"hKSSkB1P/",88,1,2,1
"6986",187965,"hKSSkB1P/",90,1,1,1
"6987",188282,"rXuGO5TM/",1,1,2,1
"6988",188292,"rXuGO5TM/",11,1,2,1
"6989",188322,"rXuGO5TM/",33,1,1,1
"6990",188327,"rXuGO5TM/",40,1,2,1
"6991",188332,"rXuGO5TM/",45,1,2,1
"6992",188333,"rXuGO5TM/",45,7,1,0
"6993",188334,"rXuGO5TM/",46,1,1,1
"6994",188355,"rXuGO5TM/",65,7,2,0
"6995",188358,"rXuGO5TM/",66,7,1,0
"6996",188369,"rXuGO5TM/",72,7,1,0
"6997",188380,"rXuGO5TM/",79,1,1,1
"6998",188389,"rXuGO5TM/",84,7,2,0
"6999",188404,"rXuGO5TM/",90,7,2,0
"7000",188405,"rXuGO5TM/",90,1,1,1
"7001",188594,"xneHXBus/",57,1,2,1
"7002",188611,"xneHXBus/",69,7,1,0
"7003",188615,"xneHXBus/",79,7,2,0
"7004",188616,"xneHXBus/",79,7,1,0
"7005",188623,"xneHXBus/",81,7,1,0
"7006",188635,"xneHXBus/",89,7,2,0
"7007",188637,"xneHXBus/",90,7,2,0
"7008",188779,"CAtVRPmB/",36,1,2,1
"7009",188788,"CAtVRPmB/",43,1,1,1
"7010",188801,"CAtVRPmB/",57,1,2,1
"7011",188806,"CAtVRPmB/",60,7,1,0
"7012",188818,"CAtVRPmB/",67,7,1,0
"7013",188820,"CAtVRPmB/",68,7,2,0
"7014",188832,"CAtVRPmB/",73,7,2,0
"7015",188836,"CAtVRPmB/",75,1,1,1
"7016",188840,"CAtVRPmB/",80,7,2,0
"7017",189122,"6RUYblvt/",29,1,1,1
"7018",189145,"6RUYblvt/",45,7,2,0
"7019",189158,"6RUYblvt/",56,7,1,0
"7020",189163,"6RUYblvt/",62,1,2,1
"7021",189168,"6RUYblvt/",68,7,1,0
"7022",189169,"6RUYblvt/",68,7,1,0
"7023",189177,"6RUYblvt/",75,7,2,0
"7024",189193,"6RUYblvt/",85,1,2,1
"7025",189202,"6RUYblvt/",90,7,2,0
"7026",189203,"6RUYblvt/",90,1,1,1
"7027",189207,"C49apkPn/",6,1,1,1
"7028",189231,"C49apkPn/",26,1,1,1
"7029",189235,"C49apkPn/",28,1,1,1
"7030",189247,"C49apkPn/",42,1,2,1
"7031",189270,"C49apkPn/",67,7,2,0
"7032",189271,"C49apkPn/",68,7,2,0
"7033",189272,"C49apkPn/",69,7,1,0
"7034",189278,"C49apkPn/",74,7,1,0
"7035",189281,"C49apkPn/",75,7,2,0
"7036",189292,"C49apkPn/",82,7,1,0
"7037",189296,"C49apkPn/",89,1,1,1
"7038",189302,"C49apkPn/",90,1,2,1
"7039",189475,"KzdGt7OB/",54,1,1,1
"7040",189491,"KzdGt7OB/",66,7,2,0
"7041",189492,"KzdGt7OB/",66,7,2,0
"7042",189497,"KzdGt7OB/",71,1,2,1
"7043",189498,"KzdGt7OB/",72,7,1,0
"7044",189499,"KzdGt7OB/",73,7,1,0
"7045",189503,"KzdGt7OB/",75,7,1,0
"7046",189518,"KzdGt7OB/",89,7,2,0
"7047",189521,"KzdGt7OB/",90,1,1,1
"7048",189538,"UuKfoV9t/",19,1,1,1
"7049",189572,"UuKfoV9t/",54,7,2,0
"7050",189585,"UuKfoV9t/",70,7,2,0
"7051",189587,"UuKfoV9t/",76,7,2,0
"7052",189593,"UuKfoV9t/",81,7,1,0
"7053",189598,"UuKfoV9t/",86,7,1,0
"7054",189702,"Yw0KuRwI/",10,1,2,1
"7055",189761,"Yw0KuRwI/",57,1,1,1
"7056",189762,"Yw0KuRwI/",58,7,2,0
"7057",189763,"Yw0KuRwI/",58,7,1,0
"7058",189770,"Yw0KuRwI/",62,7,2,0
"7059",189783,"Yw0KuRwI/",74,7,1,0
"7060",189796,"Yw0KuRwI/",85,7,1,0
"7061",189799,"Yw0KuRwI/",86,7,2,0
"7062",189826,"bL77rTga/",14,1,2,1
"7063",189871,"bL77rTga/",45,7,1,0
"7064",189882,"bL77rTga/",53,7,1,0
"7065",189890,"bL77rTga/",59,7,2,0
"7066",189897,"bL77rTga/",67,7,2,0
"7067",189914,"bL77rTga/",78,7,2,0
"7068",189919,"bL77rTga/",82,7,1,0
"7069",189938,"OfiHj6j8/",1,1,1,1
"7070",190012,"OfiHj6j8/",53,1,2,1
"7071",190013,"OfiHj6j8/",57,7,1,0
"7072",190041,"OfiHj6j8/",76,7,1,0
"7073",190050,"OfiHj6j8/",84,7,1,0
"7074",190055,"OfiHj6j8/",89,7,2,0
"7075",190058,"OfiHj6j8/",90,7,2,0
"7076",190074,"rXRKhpr3/",14,1,1,1
"7077",190110,"rXRKhpr3/",45,7,2,0
"7078",190127,"rXRKhpr3/",60,7,1,0
"7079",190132,"rXRKhpr3/",66,7,2,0
"7080",190136,"rXRKhpr3/",69,7,2,0
"7081",190146,"rXRKhpr3/",80,7,1,0
"7082",190156,"rXRKhpr3/",88,7,1,0
"7083",190160,"rXRKhpr3/",90,1,1,1
"7084",190185,"6XRweOHc/",23,1,1,1
"7085",190187,"6XRweOHc/",25,1,1,1
"7086",190236,"6XRweOHc/",69,7,1,0
"7087",190242,"6XRweOHc/",73,7,1,0
"7088",190244,"6XRweOHc/",75,7,2,0
"7089",190250,"6XRweOHc/",79,7,2,0
"7090",190255,"6XRweOHc/",82,7,1,0
"7091",190264,"6XRweOHc/",87,7,2,0
"7092",190265,"6XRweOHc/",89,1,1,1
"7093",190269,"6XRweOHc/",90,1,1,1
"7094",190372,"8xd9uqIA/",11,1,2,1
"7095",190414,"8xd9uqIA/",45,7,1,0
"7096",190415,"8xd9uqIA/",45,7,2,0
"7097",190422,"8xd9uqIA/",49,1,1,1
"7098",190434,"8xd9uqIA/",60,1,2,1
"7099",190439,"8xd9uqIA/",72,7,2,0
"7100",190440,"8xd9uqIA/",72,7,1,0
"7101",190441,"8xd9uqIA/",72,7,1,0
"7102",190457,"8xd9uqIA/",84,7,2,0
"7103",190660,"dlaVS2b1/",13,1,1,1
"7104",190689,"dlaVS2b1/",37,1,2,1
"7105",190713,"dlaVS2b1/",62,7,1,0
"7106",190722,"dlaVS2b1/",64,7,2,0
"7107",190724,"dlaVS2b1/",67,1,1,1
"7108",190738,"dlaVS2b1/",77,7,2,0
"7109",190749,"dlaVS2b1/",82,1,2,1
"7110",190751,"dlaVS2b1/",83,7,2,0
"7111",190758,"dlaVS2b1/",89,7,1,0
"7112",190759,"dlaVS2b1/",90,1,1,1
"7113",190823,"EP9QTrqe/",62,7,2,0
"7114",190837,"EP9QTrqe/",72,7,1,0
"7115",190842,"EP9QTrqe/",76,1,1,1
"7116",190851,"EP9QTrqe/",83,7,1,0
"7117",190855,"EP9QTrqe/",84,7,2,0
"7118",190856,"EP9QTrqe/",84,7,2,0
"7119",190861,"EP9QTrqe/",87,7,1,0
"7120",190888,"fgbLxs2T/",20,1,1,1
"7121",190928,"fgbLxs2T/",57,7,2,0
"7122",190942,"fgbLxs2T/",64,7,1,0
"7123",190946,"fgbLxs2T/",67,7,2,0
"7124",190951,"fgbLxs2T/",70,7,2,0
"7125",190962,"fgbLxs2T/",82,7,1,0
"7126",190975,"fgbLxs2T/",89,7,1,0
"7127",190981,"fgbLxs2T/",90,1,1,1
"7128",191103,"GpQSjOCF/",12,1,1,1
"7129",191117,"GpQSjOCF/",24,7,2,0
"7130",191118,"GpQSjOCF/",27,1,1,1
"7131",191147,"GpQSjOCF/",45,7,2,0
"7132",191158,"GpQSjOCF/",60,1,1,1
"7133",191159,"GpQSjOCF/",62,1,2,1
"7134",191170,"GpQSjOCF/",70,7,1,0
"7135",191173,"GpQSjOCF/",73,7,2,0
"7136",191174,"GpQSjOCF/",74,7,1,0
"7137",191188,"GpQSjOCF/",86,7,1,0
"7138",191243,"IkfbyqDS/",40,1,2,1
"7139",191248,"IkfbyqDS/",45,7,1,0
"7140",191249,"IkfbyqDS/",45,7,2,0
"7141",191276,"IkfbyqDS/",62,1,2,1
"7142",191279,"IkfbyqDS/",64,7,1,0
"7143",191287,"IkfbyqDS/",72,7,1,0
"7144",191289,"IkfbyqDS/",75,7,2,0
"7145",191300,"IkfbyqDS/",81,7,2,0
"7146",191443,"lYpUVMzj/",21,1,1,1
"7147",191476,"lYpUVMzj/",45,1,2,1
"7148",191487,"lYpUVMzj/",54,7,1,0
"7149",191501,"lYpUVMzj/",63,7,2,0
"7150",191503,"lYpUVMzj/",67,7,1,0
"7151",191513,"lYpUVMzj/",80,7,2,0
"7152",191517,"lYpUVMzj/",82,1,1,1
"7153",191518,"lYpUVMzj/",82,7,2,0
"7154",191519,"lYpUVMzj/",84,7,1,0
"7155",191639,"S8BIV4Er/",26,1,1,1
"7156",191656,"S8BIV4Er/",45,7,2,0
"7157",191680,"S8BIV4Er/",59,7,2,0
"7158",191694,"S8BIV4Er/",68,7,2,0
"7159",191712,"S8BIV4Er/",79,7,1,0
"7160",191717,"S8BIV4Er/",85,1,1,1
"7161",191718,"S8BIV4Er/",87,7,1,0
"7162",191725,"S8BIV4Er/",90,7,1,0
"7163",192152,"EwuhXKPj/",13,1,2,1
"7164",192166,"EwuhXKPj/",27,1,2,1
"7165",192197,"EwuhXKPj/",53,1,1,1
"7166",192200,"EwuhXKPj/",55,7,2,0
"7167",192216,"EwuhXKPj/",67,7,2,0
"7168",192229,"EwuhXKPj/",72,7,1,0
"7169",192240,"EwuhXKPj/",79,7,2,0
"7170",192241,"EwuhXKPj/",79,7,1,0
"7171",192248,"EwuhXKPj/",83,7,1,0
"7172",192590,"KbtQW2Lq/",76,7,2,0
"7173",192591,"KbtQW2Lq/",79,7,1,0
"7174",192594,"KbtQW2Lq/",83,7,2,0
"7175",192602,"KbtQW2Lq/",87,1,1,1
"7176",192623,"lUS5iOxU/",11,1,1,1
"7177",192635,"lUS5iOxU/",31,1,1,1
"7178",192637,"lUS5iOxU/",33,7,2,0
"7179",192669,"lUS5iOxU/",54,7,2,0
"7180",192689,"lUS5iOxU/",69,1,1,1
"7181",192690,"lUS5iOxU/",70,7,2,0
"7182",192691,"lUS5iOxU/",71,7,1,0
"7183",192696,"lUS5iOxU/",73,7,1,0
"7184",192705,"lUS5iOxU/",79,1,1,1
"7185",192707,"lUS5iOxU/",81,7,1,0
"7186",192711,"lUS5iOxU/",84,1,2,1
"7187",192901,"nTfDv3XG/",64,7,2,0
"7188",192902,"nTfDv3XG/",64,7,2,0
"7189",192904,"nTfDv3XG/",66,7,1,0
"7190",192918,"nTfDv3XG/",74,7,1,0
"7191",192924,"nTfDv3XG/",77,1,2,1
"7192",192927,"nTfDv3XG/",80,7,1,0
"7193",192936,"nTfDv3XG/",86,7,2,0
"7194",193006,"Oj1kw5rG/",55,1,2,1
"7195",193007,"Oj1kw5rG/",57,7,1,0
"7196",193022,"Oj1kw5rG/",66,7,2,0
"7197",193033,"Oj1kw5rG/",73,7,1,0
"7198",193041,"Oj1kw5rG/",78,7,1,0
"7199",193059,"Oj1kw5rG/",87,1,2,1
"7200",193063,"Oj1kw5rG/",90,7,2,0
"7201",194124,"0zylY0Ap/",57,7,2,0
"7202",194126,"0zylY0Ap/",59,1,2,1
"7203",194131,"0zylY0Ap/",65,7,1,0
"7204",194132,"0zylY0Ap/",67,7,1,0
"7205",194133,"0zylY0Ap/",68,1,1,1
"7206",194141,"0zylY0Ap/",74,1,2,1
"7207",194142,"0zylY0Ap/",75,7,2,0
"7208",194143,"0zylY0Ap/",76,1,2,1
"7209",194146,"0zylY0Ap/",79,7,2,0
"7210",194158,"0zylY0Ap/",90,1,1,1
"7211",194164,"0zylY0Ap/",90,1,2,1
"7212",194430,"fV5kZesr/",21,1,2,1
"7213",194457,"fV5kZesr/",50,1,1,1
"7214",194463,"fV5kZesr/",58,7,1,0
"7215",194477,"fV5kZesr/",74,7,2,0
"7216",194478,"fV5kZesr/",74,1,2,1
"7217",194482,"fV5kZesr/",78,7,1,0
"7218",194490,"fV5kZesr/",84,1,2,1
"7219",194491,"fV5kZesr/",85,7,2,0
"7220",194497,"fV5kZesr/",90,7,2,0
"7221",194508,"n7RNpvfj/",8,1,2,1
"7222",194551,"n7RNpvfj/",50,7,1,0
"7223",194563,"n7RNpvfj/",62,1,1,1
"7224",194579,"n7RNpvfj/",69,7,2,0
"7225",194586,"n7RNpvfj/",74,1,2,1
"7226",194590,"n7RNpvfj/",77,7,2,0
"7227",194595,"n7RNpvfj/",83,7,1,0
"7228",194597,"n7RNpvfj/",88,7,1,0
"7229",194598,"n7RNpvfj/",88,7,2,0
"7230",194716,"b1LL5uWF/",12,1,2,1
"7231",194743,"b1LL5uWF/",34,1,2,1
"7232",194759,"b1LL5uWF/",43,7,2,0
"7233",194764,"b1LL5uWF/",45,7,1,0
"7234",194775,"b1LL5uWF/",55,7,2,0
"7235",194784,"b1LL5uWF/",59,1,1,1
"7236",194786,"b1LL5uWF/",61,7,1,0
"7237",194791,"b1LL5uWF/",66,7,2,0
"7238",194800,"b1LL5uWF/",72,1,1,1
"7239",194809,"b1LL5uWF/",82,1,1,1
"7240",194810,"b1LL5uWF/",86,7,1,0
"7241",194897,"beOG95hb/",64,7,1,0
"7242",194900,"beOG95hb/",66,7,2,0
"7243",194910,"beOG95hb/",75,7,2,0
"7244",194911,"beOG95hb/",75,7,1,0
"7245",194914,"beOG95hb/",81,7,2,0
"7246",194922,"beOG95hb/",83,7,1,0
"7247",194941,"CWw1ie3Q/",4,1,1,1
"7248",194953,"CWw1ie3Q/",15,1,2,1
"7249",194973,"CWw1ie3Q/",34,1,2,1
"7250",195010,"CWw1ie3Q/",63,7,1,0
"7251",195013,"CWw1ie3Q/",66,7,2,0
"7252",195014,"CWw1ie3Q/",67,7,1,0
"7253",195015,"CWw1ie3Q/",67,1,2,1
"7254",195023,"CWw1ie3Q/",72,1,1,1
"7255",195032,"CWw1ie3Q/",80,7,2,0
"7256",195052,"CWw1ie3Q/",90,1,2,1
"7257",195115,"Ewkarrbl/",40,7,2,0
"7258",195145,"Ewkarrbl/",69,7,1,0
"7259",195155,"Ewkarrbl/",79,7,1,0
"7260",195165,"Ewkarrbl/",85,7,1,0
"7261",195170,"Ewkarrbl/",87,7,2,0
"7262",195180,"Ewkarrbl/",90,7,2,0
"7263",195311,"KdsqhM1G/",1,1,2,1
"7264",195345,"KdsqhM1G/",37,1,1,1
"7265",195358,"KdsqhM1G/",45,7,1,0
"7266",195375,"KdsqhM1G/",59,1,2,1
"7267",195378,"KdsqhM1G/",62,7,1,0
"7268",195388,"KdsqhM1G/",69,7,2,0
"7269",195395,"KdsqhM1G/",73,7,1,0
"7270",195400,"KdsqhM1G/",80,7,2,0
"7271",195419,"KdsqhM1G/",90,7,2,0
"7272",195434,"KMpQlpLK/",16,1,2,1
"7273",195457,"KMpQlpLK/",45,7,1,0
"7274",195469,"KMpQlpLK/",59,1,1,1
"7275",195477,"KMpQlpLK/",63,7,1,0
"7276",195480,"KMpQlpLK/",67,7,2,0
"7277",195481,"KMpQlpLK/",69,1,1,1
"7278",195500,"KMpQlpLK/",81,7,2,0
"7279",195509,"KMpQlpLK/",90,7,1,0
"7280",195512,"KMpQlpLK/",90,7,2,0
"7281",195561,"OAc6VDt7/",45,1,1,1
"7282",195565,"OAc6VDt7/",45,7,2,0
"7283",195579,"OAc6VDt7/",59,7,2,0
"7284",195583,"OAc6VDt7/",61,7,1,0
"7285",195589,"OAc6VDt7/",64,7,2,0
"7286",195607,"OAc6VDt7/",84,7,1,0
"7287",195622,"OAc6VDt7/",90,7,1,0
"7288",195639,"QmND7113/",13,1,2,1
"7289",195654,"QmND7113/",21,1,2,1
"7290",195661,"QmND7113/",26,7,1,0
"7291",195665,"QmND7113/",27,1,1,1
"7292",195698,"QmND7113/",53,7,2,0
"7293",195711,"QmND7113/",61,1,1,1
"7294",195717,"QmND7113/",66,1,1,1
"7295",195727,"QmND7113/",77,1,1,1
"7296",195732,"QmND7113/",82,1,1,1
"7297",195733,"QmND7113/",83,7,2,0
"7298",195734,"QmND7113/",83,7,1,0
"7299",195735,"QmND7113/",83,7,2,0
"7300",195743,"QmND7113/",87,7,1,0
"7301",195750,"QmND7113/",90,1,2,1
"7302",195755,"rJtGv0cD/",4,1,1,1
"7303",195787,"rJtGv0cD/",39,1,2,1
"7304",195810,"rJtGv0cD/",53,7,2,0
"7305",195827,"rJtGv0cD/",66,7,1,0
"7306",195828,"rJtGv0cD/",66,7,1,0
"7307",195843,"rJtGv0cD/",77,7,2,0
"7308",195851,"rJtGv0cD/",86,7,1,0
"7309",195856,"rJtGv0cD/",90,7,2,0
"7310",195960,"xA57aLUj/",9,1,2,1
"7311",195971,"xA57aLUj/",22,1,2,1
"7312",195976,"xA57aLUj/",25,1,1,1
"7313",195979,"xA57aLUj/",30,1,2,1
"7314",195986,"xA57aLUj/",37,1,2,1
"7315",195997,"xA57aLUj/",45,1,2,1
"7316",195998,"xA57aLUj/",45,7,1,0
"7317",196008,"xA57aLUj/",53,1,2,1
"7318",196009,"xA57aLUj/",54,7,1,0
"7319",196017,"xA57aLUj/",59,7,2,0
"7320",196024,"xA57aLUj/",65,7,2,0
"7321",196025,"xA57aLUj/",65,7,1,0
"7322",196033,"xA57aLUj/",68,7,2,0
"7323",196274,"zgw8tMS0/",9,1,2,1
"7324",196307,"zgw8tMS0/",51,1,2,1
"7325",196315,"zgw8tMS0/",60,7,1,0
"7326",196328,"zgw8tMS0/",69,7,1,0
"7327",196332,"zgw8tMS0/",70,1,2,1
"7328",196333,"zgw8tMS0/",74,7,2,0
"7329",196337,"zgw8tMS0/",76,7,2,0
"7330",196342,"zgw8tMS0/",81,1,1,1
"7331",196345,"zgw8tMS0/",84,7,1,0
"7332",196348,"zgw8tMS0/",85,7,2,0
"7333",196594,"6REy5s7T/",45,7,2,0
"7334",196605,"6REy5s7T/",52,1,1,1
"7335",196613,"6REy5s7T/",59,7,2,0
"7336",196633,"6REy5s7T/",71,1,1,1
"7337",196634,"6REy5s7T/",72,7,1,0
"7338",196649,"6REy5s7T/",83,7,2,0
"7339",196650,"6REy5s7T/",83,7,1,0
"7340",196663,"6REy5s7T/",90,7,1,0
"7341",196682,"bDqUm4zR/",21,1,1,1
"7342",196712,"bDqUm4zR/",37,1,1,1
"7343",196726,"bDqUm4zR/",45,7,2,0
"7344",196740,"bDqUm4zR/",57,1,2,1
"7345",196751,"bDqUm4zR/",65,1,2,1
"7346",196752,"bDqUm4zR/",66,7,2,0
"7347",196758,"bDqUm4zR/",68,1,2,1
"7348",196763,"bDqUm4zR/",72,7,1,0
"7349",196766,"bDqUm4zR/",73,1,2,1
"7350",196769,"bDqUm4zR/",75,7,1,0
"7351",196777,"bDqUm4zR/",80,7,1,0
"7352",196785,"bDqUm4zR/",87,7,2,0
"7353",196818,"bJ6301Fp/",43,7,2,0
"7354",196825,"bJ6301Fp/",45,7,1,0
"7355",196850,"bJ6301Fp/",67,7,2,0
"7356",196851,"bJ6301Fp/",68,7,1,0
"7357",196862,"bJ6301Fp/",80,7,1,0
"7358",196879,"bJ6301Fp/",89,7,2,0
"7359",196890,"GhWeqOrr/",4,1,1,1
"7360",196902,"GhWeqOrr/",16,1,1,1
"7361",196919,"GhWeqOrr/",33,1,1,1
"7362",196935,"GhWeqOrr/",45,7,2,0
"7363",196936,"GhWeqOrr/",45,7,2,0
"7364",196963,"GhWeqOrr/",75,7,2,0
"7365",196971,"GhWeqOrr/",86,7,1,0
"7366",196975,"GhWeqOrr/",89,7,1,0
"7367",196977,"GhWeqOrr/",90,7,1,0
"7368",196978,"GhWeqOrr/",90,1,2,1
"7369",197315,"KAMH6LG9/",28,1,2,1
"7370",197329,"KAMH6LG9/",44,1,2,1
"7371",197330,"KAMH6LG9/",45,1,2,1
"7372",197331,"KAMH6LG9/",45,7,1,0
"7373",197335,"KAMH6LG9/",55,1,1,1
"7374",197343,"KAMH6LG9/",58,1,1,1
"7375",197348,"KAMH6LG9/",66,7,2,0
"7376",197351,"KAMH6LG9/",70,1,2,1
"7377",197354,"KAMH6LG9/",73,7,1,0
"7378",197362,"KAMH6LG9/",82,7,1,0
"7379",197364,"KAMH6LG9/",84,7,2,0
"7380",197368,"KAMH6LG9/",87,7,2,0
"7381",197535,"QcQRqb9d/",27,1,1,1
"7382",197553,"QcQRqb9d/",45,1,1,1
"7383",197554,"QcQRqb9d/",45,7,2,0
"7384",197555,"QcQRqb9d/",45,7,2,0
"7385",197578,"QcQRqb9d/",65,7,2,0
"7386",197588,"QcQRqb9d/",72,7,1,0
"7387",197594,"QcQRqb9d/",77,7,1,0
"7388",197597,"QcQRqb9d/",78,1,2,1
"7389",197758,"Sr4cXZBf/",19,1,2,1
"7390",197763,"Sr4cXZBf/",33,1,2,1
"7391",197776,"Sr4cXZBf/",45,7,1,0
"7392",197793,"Sr4cXZBf/",53,1,2,1
"7393",197798,"Sr4cXZBf/",56,7,1,0
"7394",197799,"Sr4cXZBf/",58,1,2,1
"7395",197805,"Sr4cXZBf/",66,7,1,0
"7396",197816,"Sr4cXZBf/",79,7,2,0
"7397",197817,"Sr4cXZBf/",79,7,2,0
"7398",197824,"Sr4cXZBf/",84,7,2,0
"7399",197836,"SzGX5NiN/",10,1,2,1
"7400",197866,"SzGX5NiN/",38,1,2,1
"7401",197870,"SzGX5NiN/",45,7,1,0
"7402",197871,"SzGX5NiN/",45,7,1,0
"7403",197886,"SzGX5NiN/",56,7,2,0
"7404",197889,"SzGX5NiN/",59,1,1,1
"7405",197898,"SzGX5NiN/",65,7,2,0
"7406",197910,"SzGX5NiN/",75,7,1,0
"7407",197911,"SzGX5NiN/",75,7,2,0
"7408",197928,"SzGX5NiN/",87,1,2,1
"7409",198062,"vFqjO47i/",45,7,2,0
"7410",198063,"vFqjO47i/",45,7,1,0
"7411",198077,"vFqjO47i/",59,7,2,0
"7412",198087,"vFqjO47i/",65,7,1,0
"7413",198090,"vFqjO47i/",65,1,1,1
"7414",198099,"vFqjO47i/",74,7,2,0
"7415",198102,"vFqjO47i/",74,7,1,0
"7416",198506,"2FyqqXA6/",24,1,1,1
"7417",198549,"2FyqqXA6/",67,7,2,0
"7418",198552,"2FyqqXA6/",69,1,1,1
"7419",198554,"2FyqqXA6/",71,7,2,0
"7420",198566,"2FyqqXA6/",81,7,2,0
"7421",198569,"2FyqqXA6/",83,7,1,0
"7422",198577,"2FyqqXA6/",90,7,1,0
"7423",198593,"4lJnhJRC/",7,1,1,1
"7424",198625,"4lJnhJRC/",29,7,2,0
